ellipseCenterX(px),ellipseCenterY(px),ellipseSemimajor(px),ellipseSemiminor(px),ellipseRotation(deg),inputImage,crater_classification
2421.979736328125,1995.14990234375,55.86054992675781,47.75579071044922,33.474700927734375,altitude01/longitude02/orientation01_light01,-1
1576.006591796875,1816.889892578125,103.43109893798828,65.93496704101562,174.14512634277344,altitude01/longitude02/orientation01_light01,-1
1610.3001708984375,1812.696533203125,63.87700271606445,44.97310256958008,130.4445457458496,altitude01/longitude02/orientation01_light01,-1
2012.6865234375,1631.5948486328125,71.6097412109375,42.15330123901367,117.23731994628906,altitude01/longitude02/orientation01_light01,-1
1641.39697265625,1557.04541015625,60.423866271972656,41.02656555175781,101.06358909606934,altitude01/longitude02/orientation01_light01,-1
1759.593994140625,1582.1402587890625,154.27679443359375,114.91749572753906,80.33555603027344,altitude01/longitude02/orientation01_light01,-1
2491.032470703125,1427.544921875,80.9002914428711,76.65406799316406,15.270195007324219,altitude01/longitude02/orientation01_light01,-1
42.91685104370117,1464.8482666015625,231.27224731445312,40.64592742919922,88.39247131347656,altitude01/longitude02/orientation01_light01,-1
2473.778564453125,1300.8499755859375,77.55422973632812,54.35239028930664,88.5108642578125,altitude01/longitude02/orientation01_light01,-1
2417.73291015625,1128.1732177734375,59.72650146484375,51.40113067626953,28.730857849121094,altitude01/longitude02/orientation01_light01,-1
1988.4815673828125,1091.7789306640625,74.75074005126953,49.495758056640625,169.12694549560547,altitude01/longitude02/orientation01_light01,-1
2477.174560546875,921.4736938476562,54.160255432128906,51.756187438964844,119.16014099121094,altitude01/longitude02/orientation01_light01,-1
1782.380615234375,928.4307861328125,132.84786987304688,70.36457824707031,70.3358154296875,altitude01/longitude02/orientation01_light01,-1
1916.4715576171875,639.8505249023438,76.980224609375,51.89725112915039,116.78717231750488,altitude01/longitude02/orientation01_light01,-1
1644.139404296875,411.9587097167969,84.3892822265625,56.13148498535156,52.90777587890625,altitude01/longitude02/orientation01_light01,-1
852.09326171875,329.3331298828125,63.01530456542969,45.80801773071289,126.59904479980469,altitude01/longitude02/orientation01_light01,-1
2199.42626953125,171.2295379638672,79.85123443603516,50.19630432128906,93.65450716018677,altitude01/longitude02/orientation01_light01,-1
1831.025146484375,149.04190063476562,160.86178588867188,67.37664031982422,118.90801811218262,altitude01/longitude02/orientation01_light01,-1
1570.248291015625,189.7760009765625,170.7026824951172,99.1896743774414,90.40328592061996,altitude01/longitude02/orientation01_light01,-1
511.3758544921875,1751.279541015625,197.30496215820312,106.29131317138672,140.34972381591797,altitude01/longitude02/orientation01_light02,-1
1611.22119140625,1805.9912109375,52.48598098754883,50.360347747802734,42.22731018066406,altitude01/longitude02/orientation01_light02,-1
1614.1829833984375,1786.1829833984375,74.3597412109375,40.66062927246094,36.24302673339844,altitude01/longitude02/orientation01_light02,-1
2054.979736328125,1670.1778564453125,108.63599395751953,68.17153930664062,39.28657531738281,altitude01/longitude02/orientation01_light02,-1
2301.10107421875,1545.61767578125,147.9302520751953,45.20737075805664,28.14063262939453,altitude01/longitude02/orientation01_light02,-1
1740.4520263671875,1576.8743896484375,143.98391723632812,120.9200210571289,55.822418212890625,altitude01/longitude02/orientation01_light02,-1
2109.3125,1448.069091796875,59.06271743774414,48.9610595703125,19.11334228515625,altitude01/longitude02/orientation01_light02,-1
2475.2607421875,1291.946533203125,69.41889953613281,44.07204818725586,55.977264404296875,altitude01/longitude02/orientation01_light02,-1
2244.859619140625,1281.9505615234375,69.15209197998047,44.51081848144531,73.92698669433594,altitude01/longitude02/orientation01_light02,-1
2400.818359375,1115.2498779296875,71.85525512695312,51.31305694580078,33.316307067871094,altitude01/longitude02/orientation01_light02,-1
2004.4293212890625,1168.2784423828125,134.18853759765625,95.94567108154297,133.30654525756836,altitude01/longitude02/orientation01_light02,-1
1996.02294921875,1075.0848388671875,254.97900390625,42.383827209472656,90.0,altitude01/longitude02/orientation01_light02,-1
2479.458251953125,919.2652587890625,54.55588150024414,52.454715728759766,49.76808166503906,altitude01/longitude02/orientation01_light02,-1
1814.5594482421875,924.6241455078125,95.84052276611328,57.66877746582031,91.15430212020874,altitude01/longitude02/orientation01_light02,-1
1908.8309326171875,661.1741333007812,86.9615478515625,46.167457580566406,96.33332777023315,altitude01/longitude02/orientation01_light02,-1
1875.9127197265625,150.16766357421875,158.47811889648438,131.0599365234375,159.68485260009766,altitude01/longitude02/orientation01_light02,-1
2359.82666015625,1993.0572509765625,123.91963195800781,42.81779861450195,167.44747924804688,altitude01/longitude02/orientation01_light03,-1
1620.9393310546875,1811.444580078125,52.6182975769043,48.90406036376953,19.460006713867188,altitude01/longitude02/orientation01_light03,-1
2348.4833984375,1761.396484375,139.76280212402344,45.25273132324219,136.8645896911621,altitude01/longitude02/orientation01_light03,-1
2047.466552734375,1695.038330078125,109.39314270019531,91.41472625732422,55.67485046386719,altitude01/longitude02/orientation01_light03,-1
2130.925537109375,1457.4793701171875,148.88458251953125,51.814308166503906,28.341842651367188,altitude01/longitude02/orientation01_light03,-1
2456.8955078125,1397.56640625,57.25667953491211,46.44009780883789,26.03631591796875,altitude01/longitude02/orientation01_light03,-1
2247.455078125,1272.90185546875,56.41523361206055,51.55033874511719,134.79730987548828,altitude01/longitude02/orientation01_light03,-1
2081.15966796875,1209.416015625,137.06663513183594,54.83536148071289,109.55327606201172,altitude01/longitude02/orientation01_light03,-1
2394.576416015625,1121.884033203125,55.61518478393555,44.934814453125,77.03372192382812,altitude01/longitude02/orientation01_light03,-1
2028.6441650390625,1088.0821533203125,48.158992767333984,45.20862579345703,144.31154251098633,altitude01/longitude02/orientation01_light03,-1
2478.38623046875,924.8838500976562,52.06714630126953,47.35577392578125,107.6820182800293,altitude01/longitude02/orientation01_light03,-1
2153.291015625,827.9154052734375,199.9527130126953,42.04772186279297,120.1103630065918,altitude01/longitude02/orientation01_light03,-1
1918.6177978515625,630.697265625,71.44647216796875,49.296146392822266,112.16242408752441,altitude01/longitude02/orientation01_light03,-1
1583.52734375,365.19775390625,87.50895690917969,51.78737258911133,168.34040069580078,altitude01/longitude02/orientation01_light03,-1
1852.3016357421875,143.78396606445312,162.87464904785156,88.22991180419922,137.19388961791992,altitude01/longitude02/orientation01_light03,-1
1590.294921875,178.52896118164062,159.8013153076172,102.747314453125,112.63263320922852,altitude01/longitude02/orientation01_light03,-1
2279.758056640625,1932.5548095703125,102.06155395507812,63.499454498291016,107.07797050476074,altitude01/longitude02/orientation01_light04,-1
1617.4053955078125,1808.8148193359375,55.053955078125,50.826560974121094,37.61681365966797,altitude01/longitude02/orientation01_light04,-1
2446.553955078125,1789.057861328125,55.20790481567383,48.284698486328125,125.76937484741211,altitude01/longitude02/orientation01_light04,-1
2011.759521484375,1649.239501953125,84.89450073242188,62.38821029663086,128.65454483032227,altitude01/longitude02/orientation01_light04,-1
1734.5830078125,1560.60302734375,175.5652313232422,125.58302307128906,59.043731689453125,altitude01/longitude02/orientation01_light04,-1
2133.2451171875,1468.678466796875,149.3685760498047,55.19904708862305,30.47100067138672,altitude01/longitude02/orientation01_light04,-1
2246.34228515625,1261.48193359375,57.41463851928711,43.19375991821289,6.373649597167969,altitude01/longitude02/orientation01_light04,-1
2444.984619140625,1414.85791015625,184.92312622070312,93.53475952148438,118.5097713470459,altitude01/longitude02/orientation01_light04,-1
2416.98828125,1108.65234375,79.19337463378906,54.9470329284668,163.19322967529297,altitude01/longitude02/orientation01_light04,-1
1944.3072509765625,1103.7105712890625,111.41645050048828,69.6086196899414,157.2582015991211,altitude01/longitude02/orientation01_light04,-1
2079.9384765625,1195.8690185546875,140.0670623779297,56.3654899597168,103.8208818435669,altitude01/longitude02/orientation01_light04,-1
2478.240234375,921.1880493164062,53.26156997680664,47.919803619384766,16.055625915527344,altitude01/longitude02/orientation01_light04,-1
2157.579833984375,828.5455932617188,188.7825469970703,50.5336799621582,121.75130653381348,altitude01/longitude02/orientation01_light04,-1
1873.48876953125,683.4019165039062,129.9619903564453,51.36923599243164,126.05305862426758,altitude01/longitude02/orientation01_light04,-1
1731.8370361328125,430.50994873046875,84.94296264648438,42.17158126831055,107.89032554626465,altitude01/longitude02/orientation01_light04,-1
1579.4456787109375,393.6493225097656,98.72911071777344,82.388427734375,173.61648559570312,altitude01/longitude02/orientation01_light04,-1
