ellipseCenterX(px),ellipseCenterY(px),ellipseSemimajor(px),ellipseSemiminor(px),ellipseRotation(deg),inputImage,crater_classification
1601.30712890625,1803.7613525390625,49.7072639465332,41.1362419128418,102.7086410522461,altitude01/longitude02/orientation01_light01,-1
1584.859130859375,1801.808837890625,80.39264678955078,56.1014404296875,10.037178039550781,altitude01/longitude02/orientation01_light01,-1
663.4500122070312,1752.2681884765625,244.27928161621094,100.10247802734375,179.29296112060547,altitude01/longitude02/orientation01_light01,-1
749.3104248046875,1724.4000244140625,558.5106811523438,45.786163330078125,169.18521881103516,altitude01/longitude02/orientation01_light01,-1
1179.835205078125,1580.9044189453125,113.2846450805664,75.30581665039062,33.31037139892578,altitude01/longitude02/orientation01_light01,-1
1790.2955322265625,1597.5491943359375,69.0093765258789,44.581886291503906,51.49346923828125,altitude01/longitude02/orientation01_light01,-1
1192.848876953125,1589.3507080078125,78.6153793334961,55.8414306640625,127.15700149536133,altitude01/longitude02/orientation01_light01,-1
274.0685119628906,1615.97021484375,97.65487670898438,42.381080627441406,100.48029613494873,altitude01/longitude02/orientation01_light01,-1
908.2055053710938,1457.4857177734375,288.1137390136719,56.67727279663086,90.0,altitude01/longitude02/orientation01_light01,-1
523.7283325195312,1354.41064453125,79.9794692993164,40.29528045654297,77.6767578125,altitude01/longitude02/orientation01_light01,-1
2257.060791015625,1254.8118896484375,137.95449829101562,73.30181121826172,90.0,altitude01/longitude02/orientation01_light01,-1
125.64794921875,1258.41796875,135.17306518554688,46.095218658447266,68.46955871582031,altitude01/longitude02/orientation01_light01,-1
1625.3905029296875,1007.0631713867188,56.451271057128906,42.32058334350586,55.64396667480469,altitude01/longitude02/orientation01_light01,-1
2474.8779296875,923.0665893554688,51.666507720947266,48.98412322998047,168.7525177001953,altitude01/longitude02/orientation01_light01,-1
1813.653076171875,939.0689697265625,61.946861267089844,57.19102096557617,82.29522705078125,altitude01/longitude02/orientation01_light01,-1
201.15872192382812,954.6787719726562,180.3408966064453,69.60641479492188,95.43601560592651,altitude01/longitude02/orientation01_light01,-1
838.5755615234375,823.5267944335938,208.9524383544922,56.69800567626953,80.03199768066406,altitude01/longitude02/orientation01_light01,-1
1440.5992431640625,719.8378295898438,75.93958282470703,51.74466323852539,76.61410522460938,altitude01/longitude02/orientation01_light01,-1
930.1560668945312,629.8008422851562,363.21856689453125,66.2760238647461,90.0,altitude01/longitude02/orientation01_light01,-1
1283.405517578125,657.6798706054688,101.35162353515625,58.80644226074219,90.0,altitude01/longitude02/orientation01_light01,-1
366.3228454589844,754.3093872070312,95.60679626464844,60.73842239379883,88.46742248535156,altitude01/longitude02/orientation01_light01,-1
335.3836975097656,610.61767578125,162.50820922851562,53.65862274169922,102.97480487823486,altitude01/longitude02/orientation01_light01,-1
1325.560791015625,498.9527893066406,92.97649383544922,61.59797668457031,103.41822242736816,altitude01/longitude02/orientation01_light01,-1
470.86187744140625,417.10992431640625,151.98764038085938,54.75102615356445,95.39325714111328,altitude01/longitude02/orientation01_light01,-1
609.45556640625,370.3209228515625,125.24620819091797,57.05241012573242,95.07348251342773,altitude01/longitude02/orientation01_light01,-1
168.29733276367188,415.8562927246094,233.40614318847656,119.18282318115234,93.64143252372742,altitude01/longitude02/orientation01_light01,-1
665.9131469726562,208.23797607421875,71.35848236083984,43.36685562133789,99.3142614364624,altitude01/longitude02/orientation01_light01,-1
824.4844970703125,200.26145935058594,74.56897735595703,44.92929458618164,102.15395927429199,altitude01/longitude02/orientation01_light01,-1
458.0639343261719,110.23108673095703,106.77145385742188,73.15332794189453,117.73781204223633,altitude01/longitude02/orientation01_light01,-1
1609.4498291015625,1808.6680908203125,50.33729934692383,48.416927337646484,98.49480819702148,altitude01/longitude02/orientation01_light02,-1
313.5096740722656,1584.724609375,76.25128936767578,40.79317855834961,99.0226058959961,altitude01/longitude02/orientation01_light02,-1
1195.3773193359375,1604.7757568359375,68.77568054199219,66.47400665283203,34.274658203125,altitude01/longitude02/orientation01_light02,-1
299.22296142578125,1483.72802734375,92.75529479980469,44.500633239746094,73.36245727539062,altitude01/longitude02/orientation01_light02,-1
313.6180419921875,1433.648681640625,111.87016296386719,62.34238052368164,65.1580810546875,altitude01/longitude02/orientation01_light02,-1
2143.44091796875,1326.64013671875,106.0653305053711,88.92877960205078,119.78341674804688,altitude01/longitude02/orientation01_light02,-1
790.9987182617188,1247.2862548828125,108.04744720458984,40.18404006958008,68.19583129882812,altitude01/longitude02/orientation01_light02,-1
158.24537658691406,1320.7066650390625,201.860107421875,57.67608642578125,60.82627868652344,altitude01/longitude02/orientation01_light02,-1
