ellipseCenterX(px),ellipseCenterY(px),ellipseSemimajor(px),ellipseSemiminor(px),ellipseRotation(deg),inputImage,crater_classification
1408.084716796875,1983.239990234375,135.59678649902344,53.707332611083984,167.94578552246094,altitude01/longitude02/orientation01_light01,-1
1759.6427001953125,1967.0255126953125,173.89678955078125,68.56433868408203,2.4651031494140625,altitude01/longitude02/orientation01_light01,-1
1608.9114990234375,1823.0025634765625,70.65184783935547,56.84391784667969,102.56476783752441,altitude01/longitude02/orientation01_light01,-1
1985.653076171875,1631.1326904296875,100.28462219238281,88.07592010498047,104.89554500579834,altitude01/longitude02/orientation01_light01,-1
2510.30712890625,1052.6326904296875,260.6805419921875,47.83689880371094,90.0,altitude01/longitude02/orientation01_light01,-1
1381.7457275390625,1998.3380126953125,94.26083374023438,45.257293701171875,172.47952270507812,altitude01/longitude02/orientation01_light02,-1
1841.422607421875,1950.6937255859375,80.50778198242188,45.50399398803711,45.93492126464844,altitude01/longitude02/orientation01_light02,-1
1634.4317626953125,1952.67724609375,115.64183807373047,61.578765869140625,161.29759216308594,altitude01/longitude02/orientation01_light02,-1
1612.0208740234375,1816.286865234375,73.71150207519531,58.18156433105469,99.55108070373535,altitude01/longitude02/orientation01_light02,-1
861.3384399414062,1659.7017822265625,70.77147674560547,51.4985237121582,177.4640884399414,altitude01/longitude02/orientation01_light02,-1
1378.722900390625,1864.2352294921875,107.53800964355469,45.96433639526367,170.67100524902344,altitude01/longitude02/orientation01_light03,-1
819.0446166992188,1723.746337890625,72.21222686767578,41.20100021362305,153.12118530273438,altitude01/longitude02/orientation01_light03,-1
1878.9583740234375,1453.3397216796875,70.19432830810547,45.9670295715332,170.31078338623047,altitude01/longitude02/orientation01_light03,-1
2412.7197265625,1117.1810302734375,113.69630432128906,81.12174224853516,163.5607147216797,altitude01/longitude02/orientation01_light03,-1
1911.23388671875,344.748291015625,71.98979187011719,57.08077621459961,114.62992095947266,altitude01/longitude02/orientation01_light03,-1
572.2109375,1984.9052734375,71.75955200195312,43.30329513549805,166.06597137451172,altitude01/longitude02/orientation01_light04,-1
750.067626953125,2001.6165771484375,90.59720611572266,43.96926498413086,175.39974212646484,altitude01/longitude02/orientation01_light04,-1
1124.513916015625,1989.025146484375,89.54779815673828,46.45719528198242,18.74976348876953,altitude01/longitude02/orientation01_light04,-1
1256.634765625,1943.32275390625,84.26689910888672,57.59148025512695,124.54505920410156,altitude01/longitude02/orientation01_light04,-1
1974.5296630859375,1843.989013671875,98.60941314697266,43.41515350341797,158.63754272460938,altitude01/longitude02/orientation01_light04,-1
1538.8681640625,1627.0364990234375,49.51084899902344,44.99161148071289,147.33699798583984,altitude01/longitude02/orientation01_light04,-1
683.8482055664062,1584.5302734375,63.828575134277344,42.148860931396484,111.50640869140625,altitude01/longitude02/orientation01_light04,-1
628.69873046875,1999.4140625,218.59683227539062,46.096343994140625,179.21492767333984,altitude01/longitude02/orientation01_light05,-1
1377.8563232421875,1980.0560302734375,168.37286376953125,64.84867095947266,1.3549575805664062,altitude01/longitude02/orientation01_light05,-1
1969.35693359375,1958.1370849609375,54.098487854003906,45.37129592895508,2.6702651977539062,altitude01/longitude02/orientation01_light05,-1
1716.26953125,1965.0458984375,143.2688446044922,72.20063018798828,171.6553726196289,altitude01/longitude02/orientation01_light05,-1
1989.984130859375,1862.6387939453125,117.21927642822266,49.854644775390625,179.9755859375,altitude01/longitude02/orientation01_light05,-1
1627.593994140625,1822.1790771484375,80.21240997314453,52.08750915527344,36.847259521484375,altitude01/longitude02/orientation01_light05,-1
2440.201171875,1117.0245361328125,131.58181762695312,69.48696899414062,1.0921554565429688,altitude01/longitude02/orientation01_light05,-1
2290.40771484375,888.3972778320312,156.0308380126953,91.29469299316406,111.80461120605469,altitude01/longitude02/orientation01_light05,-1
2450.034912109375,933.206298828125,106.54767608642578,57.386810302734375,41.48847961425781,altitude01/longitude02/orientation01_light05,-1
2351.79541015625,672.7220458984375,58.36408615112305,45.4967041015625,23.242996215820312,altitude01/longitude02/orientation01_light05,-1
2438.547119140625,409.77178955078125,53.640316009521484,50.395408630371094,119.2833137512207,altitude01/longitude02/orientation01_light05,-1
2146.559326171875,420.0140075683594,124.32388305664062,62.17920684814453,33.67509460449219,altitude01/longitude02/orientation01_light05,-1
1973.07275390625,305.53668212890625,83.52716827392578,40.99735641479492,5.322166442871094,altitude01/longitude02/orientation01_light05,-1
2328.57568359375,238.24630737304688,199.8104705810547,150.8402557373047,72.5999755859375,altitude01/longitude02/orientation01_light05,-1
1925.365478515625,99.18285369873047,141.6118621826172,94.51619720458984,174.894775390625,altitude01/longitude02/orientation01_light05,-1
245.66526794433594,1446.005615234375,46.86766052246094,41.09873580932617,158.7171401977539,altitude01/longitude02/orientation02_light01,-1
1172.8681640625,1409.3414306640625,80.13899230957031,44.56113815307617,168.3320770263672,altitude01/longitude02/orientation02_light01,-1
2325.939697265625,1168.26025390625,54.50154495239258,40.32278823852539,93.64105725288391,altitude01/longitude02/orientation02_light01,-1
2419.61767578125,1034.2987060546875,100.3667221069336,77.00077819824219,65.40333557128906,altitude01/longitude02/orientation02_light01,-1
798.2232055664062,1128.46533203125,163.89259338378906,82.77131652832031,11.057136535644531,altitude01/longitude02/orientation02_light01,-1
545.9702758789062,1083.1806640625,67.13587188720703,58.264766693115234,102.81284999847412,altitude01/longitude02/orientation02_light01,-1
1167.260986328125,807.4253540039062,59.06684494018555,52.24575424194336,96.89686107635498,altitude01/longitude02/orientation02_light01,-1
1707.1697998046875,539.9747314453125,68.45808410644531,55.55842971801758,86.95085144042969,altitude01/longitude02/orientation02_light01,-1
1618.35595703125,257.4681396484375,77.96311950683594,45.3843879699707,102.19020652770996,altitude01/longitude02/orientation02_light01,-1
462.5113220214844,107.0997085571289,94.89895629882812,49.76207733154297,103.73136138916016,altitude01/longitude02/orientation02_light01,-1
-1.0,-1.0,-1.0,-1.0,-1.0,altitude01/longitude02/orientation02_light02,-1
130.07568359375,1944.7529296875,144.22659301757812,75.88899993896484,147.65096282958984,altitude01/longitude02/orientation02_light03,-1
2368.87548828125,1921.5718994140625,134.26376342773438,48.1116828918457,23.366241455078125,altitude01/longitude02/orientation02_light03,-1
1952.7843017578125,1985.259521484375,50.695213317871094,40.962242126464844,45.91661071777344,altitude01/longitude02/orientation02_light03,-1
2476.05859375,1711.4503173828125,100.22589874267578,47.254825592041016,27.104896545410156,altitude01/longitude02/orientation02_light03,-1
2383.80712890625,1526.8218994140625,104.5946044921875,50.69768142700195,65.56326293945312,altitude01/longitude02/orientation02_light03,-1
2402.17236328125,1517.0743408203125,204.13601684570312,135.45069885253906,46.49247741699219,altitude01/longitude02/orientation02_light03,-1
1968.8726806640625,1002.9118041992188,113.74028015136719,57.25308609008789,48.78228759765625,altitude01/longitude02/orientation02_light03,-1
1704.26220703125,542.4339599609375,67.39359283447266,57.795616149902344,40.13816833496094,altitude01/longitude02/orientation02_light03,-1
